logged_in,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
1,8,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,236,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,12,0,0,0,0,1,0,113,255,1,0,0,0,0,0,normal
1,3,0,0,1,1,0.33,1,255,47,0.18,0.03,0,0,0.67,0.91,anomaly
1,1,0,0,0,0,1,0,30,177,0.77,0.13,0,0,0,0.05,normal
1,3,0,0,0,0,1,0,111,255,1,0,0,0,0,0,normal
0,199,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
0,221,0,0,1,1,0,0.07,255,1,0,0.08,0,0,1,1,anomaly
0,1,0,0,1,1,1,0,255,1,0,0.78,0,0,0.77,1,anomaly
0,3,0,0,0,0,0.67,0.67,255,20,0.08,0.02,0,0,0.13,0,anomaly
0,1,0,0,1,1,1,0,255,1,0,1,0,0,0.99,1,anomaly
1,1,0,0,0,0,1,0,10,233,1,0,0,0,0,0,normal
1,8,0,0,0,0,1,0,114,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,49,0.19,0.03,0.32,0,0.02,0,anomaly
0,1,0,0,0,0,1,0,210,208,0.99,0.01,0,0,0,0,normal
1,5,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,10,0,0,0,0,1,0,157,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,248,0.97,0.02,0,0,0,0,anomaly
0,241,0,0,1,1,0.02,0.07,255,5,0.02,0.08,0,0,1,1,anomaly
0,252,0.01,0,0.99,1,0.08,0.07,255,19,0.07,0.08,0.02,0,0.98,1,anomaly
1,10,0,0,0,0,1,0,20,255,1,0,0,0,0,0,normal
0,114,0.03,1,0.96,0,0.01,1,149,1,0.01,0.7,0.02,1,0.64,0,anomaly
1,18,0,0,0,0,1,0,248,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,3,19,1,0,0,0,0,0,anomaly
0,143,0,0,1,1,0.01,0.06,255,2,0.01,0.05,0,0,1,1,anomaly
1,5,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,137,0,0,1,1,0.13,0.05,255,18,0.07,0.05,0,0,1,1,anomaly
1,16,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,118,0,0,0,0,0.99,0.02,240,181,0.75,0.01,0,0,0,0,normal
0,509,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,3,0,0,0.67,1,0.33,1,44,60,0.25,0.11,0.05,0.02,0.77,0.97,anomaly
0,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,anomaly
1,2,0,0,0,0,1,0,255,135,0.53,0.02,0,0,0.01,0.01,normal
1,9,0,0,0,0,1,0,144,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,51,0.2,0.02,0,0,0.57,0,anomaly
1,3,0,0,0,0,1,0,255,184,0.72,0.13,0,0,0.27,0,anomaly
0,3,0,0,1,1,0.33,1,95,64,0.25,0.03,0,0,0.84,1,anomaly
1,15,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,116,150,0.68,0.03,0,0.05,0,0,normal
0,2,0,0,0,0,1,0,255,27,0.11,0.02,0,0,0,0.04,anomaly
1,1,0,0,0,0,1,0,173,58,0.34,0.04,0,0,0,0,anomaly
0,105,0,0,1,1,0.1,0.06,255,10,0.04,0.05,0,0,1,1,anomaly
1,4,0,0,0,0,1,0,255,243,0.95,0.01,0,0,0.06,0.06,anomaly
0,2,0,0,0,0,1,0,119,111,0.93,0.02,0,0,0,0,normal
0,143,1,1,0,0,0.11,0.06,255,16,0.06,0.05,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,119,104,0.87,0.03,0,0,0.08,0,anomaly
0,56,1,1,0,0,0.25,0.14,255,14,0.05,0.17,1,1,0,0,anomaly
1,5,0,0,0,0,1,0,117,255,1,0,0,0,0,0,normal
0,77,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,39,255,1,0,0,0,0,0,normal
0,32,0,0,0,0,0.12,0.91,255,4,0.02,0.96,0.11,0,0.73,0,normal
1,1,0,0,0,0,1,0,7,10,1,0,0,0,0,0,anomaly
1,4,0,0,0,0,1,0,114,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,255,255,1,0,0,0,0.07,0.07,anomaly
1,2,0,0,0.5,1,0.5,1,174,60,0.24,0.03,0,0,0.88,0.98,anomaly
1,1,0,0,0,0,1,0,1,255,1,0,0,0,0,0,normal
1,60,0.03,0.03,0.97,0.97,1,0,255,253,0.99,0.01,0.01,0.01,0.49,0.5,anomaly
1,4,0,0,1,0.95,0.25,1,255,21,0.08,0.03,0,0,0.3,0.9,anomaly
1,1,0,0,0,0,1,0,255,93,0.36,0.03,0.02,0,0.01,0,anomaly
1,14,0,0,0,0,1,0,51,51,1,0,0,0,0,0,normal
0,244,0,0,1,1,0.03,0.06,255,7,0.03,0.08,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,247,0.97,0.02,0.27,0.28,0.01,0,anomaly
0,203,0,0,1,1,0.02,0.07,255,4,0.02,0.07,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,95,0.37,0.02,0.62,0.45,0.01,0.01,anomaly
1,5,0,0,0,0,1,0,89,255,1,0,0,0,0,0,normal
1,5,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,83,255,1,0,0,0,0,0,normal
0,2,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,anomaly
0,143,1,1,0,0,0.07,0.09,255,10,0.04,0.09,1,1,0,0,anomaly
0,1,0,0,1,1,1,0,255,1,0,0.83,0,0,0.82,1,anomaly
0,4,0.25,0.18,0.75,0.55,0.5,0.75,74,90,0.35,0.07,0.04,0.03,0.86,0.64,anomaly
0,1,0,0,0,0,1,0,46,127,0.41,0.07,0,0,0,0,normal
0,1,1,1,0,0,1,0,255,141,0.55,0.02,0.53,0.48,0.01,0.01,anomaly
1,8,0,0,0,0,1,0,50,255,1,0,0,0,0,0,normal
0,192,0,0,1,1,0.05,0.08,255,9,0.04,0.07,0,0,1,1,anomaly
0,161,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
0,276,0,0,1,1,0.07,0.06,255,18,0.07,0.07,0,0,1,1,anomaly
0,511,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,508,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,38,0,0,0,0,0.03,0.92,255,1,0,0.52,0,0,0.06,0,anomaly
0,9,0,0,0,0,1,0,255,251,0.98,0.01,0,0,0,0,normal
0,143,1,1,0,0,0.03,0.09,255,5,0.02,0.09,1,1,0,0,anomaly
1,3,0,0,0,0,1,0,9,255,1,0,0,0,0,0,normal
0,511,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,104,98,0.44,0.05,0,0,0,0,normal
0,480,0,0,0,0,0,1,255,1,0,1,0,0,0,0,anomaly
0,311,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,73,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,6,9,0.83,0.33,0,0,0,0,anomaly
0,13,1,1,0,0,1,0,255,245,0.96,0.01,0.15,0.15,0.56,0.59,anomaly
1,21,0,0,0,0,1,0,94,255,1,0,0,0,0,0,normal
0,1,0,0,1,1,1,0,125,22,0.18,0.06,0,0,0.13,0.73,anomaly
1,13,0,0,0,0,1,0,30,255,1,0,0,0,0,0,normal
0,3,0,0,0,0,1,0,255,251,0.98,0.01,0,0,0,0,normal
1,4,0,0,0.25,0,0.75,0.5,255,242,0.95,0.05,0,0,0.05,0,anomaly
1,2,0,0,0,0,1,0,25,255,1,0,0,0,0,0,normal
0,35,0.06,0.06,0.94,0.94,1,0,255,255,1,0,0.01,0.01,0.58,0.58,anomaly
1,3,0,0,0,0,1,0,75,255,1,0,0,0,0,0,normal
0,2,0,0,0,0,1,0,255,124,0.49,0.02,0,0,0.01,0.02,anomaly
1,16,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,1,1,0,0,1,0,1,2,1,0,1,1,0,0,anomaly
0,263,0,0,1,1,0.05,0.06,255,13,0.05,0.06,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,3,0.01,0.02,0,0,0,0.33,anomaly
0,100,1,1,0,0,1,0,255,255,1,0,0.53,0.53,0.45,0.45,anomaly
1,11,0,0,0,0,1,0,49,255,1,0,0,0,0,0,normal
0,292,0.24,0,0.76,1,0.07,0.06,255,20,0.08,0.07,0.19,0,0.81,1,anomaly
0,212,0,0,1,1,0.04,0.06,255,9,0.04,0.07,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,255,1,0,0,0,0.02,0.02,anomaly
0,2,0,0,0.5,1,0.5,1,255,1,0,0.82,0,0,0.8,1,anomaly
0,151,1,1,0,0,0.01,0.11,255,2,0.01,0.1,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,125,19,0.15,0.05,0,0,0,0,normal
0,1,0,0,0,0,1,0,3,21,1,0,0,0,0,0,anomaly
0,55,0,0,0,0,0.02,1,255,1,0,0.49,0,0,0,0,anomaly
0,1,0,0,0,0,1,0,255,214,0.84,0.03,0.33,0.4,0.12,0.07,anomaly
1,1,0,0,0,0,1,0,45,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,65,255,1,0,0,0,0,0,normal
0,84,0,0,0,0,0.99,0.02,255,255,1,0,0,0,0,0,normal
0,252,0,0,1,1,0.03,0.07,255,8,0.03,0.07,0,0,1,1,anomaly
0,286,0,0,1,1,0.02,0.06,255,7,0.03,0.06,0,0,1,1,anomaly
1,9,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,251,0.98,0.01,0,0,0.01,0,anomaly
1,80,0.03,0.03,0.98,0.98,1,0,255,253,0.99,0.01,0.01,0.01,0.44,0.44,anomaly
0,267,0,0,1,1,0.06,0.06,255,17,0.07,0.07,0,0,1,1,anomaly
1,2,0,0,0,0,0.5,1,255,210,0.82,0.02,0,0,0.04,0,anomaly
0,207,0,0,1,1,0.03,0.06,255,7,0.03,0.07,0,0,1,1,anomaly
1,3,0,0,0,0,1,0,19,255,1,0,0,0,0,0,normal
0,2,0,0,1,1,0.5,1,255,34,0.13,0.03,0,0,0.48,0.94,anomaly
1,8,0,0,0,0,1,0,22,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,8,0.03,0.25,0.01,0.12,0.49,0.38,anomaly
0,107,1,1,0,0,1,0,255,255,1,0,1,1,0,0,anomaly
1,26,0.04,0.04,0.92,0.92,1,0,255,255,1,0,0,0,0.09,0.09,anomaly
1,9,0,0,0,0,1,0,9,242,1,0,0,0,0,0,normal
0,2,0,0,0,0,1,0,255,253,0.99,0.01,0,0,0,0,normal
0,1,1,1,0,0,1,0,31,1,0.03,1,1,1,0,0,anomaly
0,198,0,0,1,1,0.01,0.07,255,2,0.01,0.07,0,0,1,1,anomaly
0,135,0,0,1,1,0.07,0.07,255,9,0.04,0.06,0.19,0,0.81,1,anomaly
0,211,0,0,1,1,0.08,0.06,255,16,0.06,0.06,0,0,1,1,anomaly
1,3,0,0,0,0,1,0,255,241,0.95,0.01,0.01,0.01,0,0,normal
0,260,1,1,0,0,0.07,0.06,255,17,0.07,0.06,1,1,0,0,anomaly
0,1,0,0,0,0,1,0,236,119,0.5,0.03,0,0,0,0,anomaly
0,1,0,0,0,0,1,0,114,24,0.18,0.04,0,0,0,0,normal
0,509,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
0,248,0,0,1,1,0.04,0.07,255,11,0.04,0.07,0,0,1,1,anomaly
1,3,0,0,0,0,1,0,243,255,1,0,0,0,0,0,normal
0,148,0,0,1,1,0.12,0.05,255,18,0.07,0.06,0,0,1,1,anomaly
1,10,0,0,0,0,1,0,162,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,255,255,1,0,0,0,0.07,0.07,anomaly
1,18,0,0,0,0,1,0,41,255,1,0,0,0,0,0,normal
1,32,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,2,0,0,0,0,1,0,19,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,24,255,1,0,0,0,0,0,normal
0,1,0,0,1,1,1,0,215,60,0.24,0.02,0.04,0,0.88,0.87,anomaly
1,1,0,0,0,0,1,0,255,5,0.02,0.02,0,0,0.39,0,normal
0,220,1,1,0,0,0.04,0.06,255,9,0.04,0.07,1,1,0,0,anomaly
0,1,0,0,0,0,1,0,2,118,1,0,0,0,0,0,anomaly
0,269,0,0,1,1,0.03,0.06,255,8,0.03,0.06,0,0,1,1,anomaly
1,3,0,0,0,0,1,0,255,56,0.22,0.16,0,0,0.76,0,anomaly
0,1,0,0,0,0,1,0,108,107,0.99,0.02,0,0,0,0,anomaly
1,2,0,0,0,0,1,0,8,255,1,0,0,0,0,0,normal
1,16,0,0,0,0,1,0,50,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,225,0,0,1,1,0.01,0.08,255,2,0.01,0.08,0,0,1,1,anomaly
0,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,89,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
1,11,0,0,0,0,1,0,235,255,1,0,0,0,0,0,normal
0,3,0,0,0,0,0.67,0.67,255,34,0.13,0.04,0,0,0,0,anomaly
1,2,0,0,0,0,1,0,55,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,111,96,0.86,0.03,0,0,0.09,0,anomaly
0,188,1,1,0,0,0.01,0.09,255,1,0,0.1,1,1,0,0,anomaly
0,59,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,2,0,0,0,0,1,0,4,254,1,0,0,0,0,0,normal
1,10,0,0,0,0,1,0,77,255,1,0,0,0,0,0,normal
1,6,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,487,0.04,0,0.96,1,0,1,255,1,0,1,0.03,0,0.97,1,anomaly
0,6,1,1,0,0,0.83,0.33,255,66,0.26,0.02,0.96,0.98,0,0,anomaly
1,6,0,0,0,0,1,0,142,255,1,0,0,0,0,0,normal
1,22,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,255,248,0.97,0.01,0,0,0.06,0.06,anomaly
1,27,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,478,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,105,0.41,0.03,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,1,255,1,0,0,0,0,0,normal
0,40,0,0,0,0,0.03,0.9,255,1,0,0.6,0,0,0.03,0,anomaly
1,1,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,264,0,0,1,1,0.07,0.06,255,18,0.07,0.05,0,0,1,1,anomaly
1,9,0,0,0,0,1,0,166,255,1,0,0,0,0,0,normal
1,16,0,0,0,0,1,0,16,255,1,0,0,0,0,0,normal
0,132,1,1,0,0,0.06,0.07,255,8,0.03,0.06,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,157,139,0.88,0.02,0,0,0.06,0,anomaly
1,2,0,0,0,0,1,0,255,254,1,0.01,0,0,0.01,0.01,anomaly
0,1,0,0.5,0,0,1,0,153,77,0.5,0.02,0,0,0.63,0.26,anomaly
0,1,0,0,0,0,1,0,1,21,1,0,0,0,0,0,anomaly
0,120,0,0,1,1,0.14,0.06,255,17,0.07,0.05,0,0,1,1,anomaly
1,15,0,0,0,0,1,0,190,255,1,0,0,0,0,0,normal
0,4,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,anomaly
0,1,0,0,0,0,1,0,168,89,0.26,0.02,0,0,0,0,normal
1,1,0,0,0,0,1,0,138,121,0.87,0.02,0,0,0.07,0,anomaly
0,1,1,1,0,0,1,0,18,61,0.33,0.17,1,0.1,0,0.9,anomaly
1,15,0,0,0,0,1,0,15,255,1,0,0,0,0,0,normal
1,3,0,0,1,0.5,0.33,1,255,6,0.02,0.02,0,0,0.09,1,anomaly
0,111,0,0,1,1,0.12,0.06,255,13,0.05,0.05,0,0,1,1,anomaly
0,32,0,0,0,0,1,0,255,190,0.75,0.01,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,24,0,0,0,0,1,0,82,255,1,0,0.01,0,0,0,normal
0,2,0,0,0,0,1,0,4,26,1,0,0,0,0,0,anomaly
0,275,0,0,1,1,0.04,0.06,255,11,0.04,0.07,0,0,1,1,anomaly
1,25,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,2,0,0,1,1,0.5,1,255,3,0.01,0.76,0,0,0.04,1,anomaly
1,7,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,17,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,170,0.67,0.02,0.48,0.46,0.01,0.01,anomaly
1,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,109,1,1,0,0,1,0,255,255,1,0,0.64,0.64,0.33,0.33,anomaly
1,1,0,0,0,0,1,0,142,239,1,0,0,0,0,0,normal
1,15,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,69,0.27,0.03,0.06,0,0.02,0,anomaly
1,6,0,0,0,0,1,0,6,73,1,0,0,0,0,0,normal
1,2,0,0,0,0,1,0,2,255,1,0,0,0,0,0,normal
0,145,0,0,0,0,0.01,1,255,1,0,0.98,0,0,0,0,anomaly
1,7,0,0,0,0,1,0,252,255,1,0,0,0,0,0,normal
0,142,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,10,0,0,1,1,1,0,255,237,0.93,0.01,0,0,0.18,0.19,anomaly
1,10,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,104,89,0.85,0.03,0,0,0.1,0,anomaly
1,4,0,0,0,0,1,0,14,255,1,0,0,0,0,0,normal
0,3,0,0,1,0.96,0.33,1,231,13,0.06,0.03,0,0,0.19,1,anomaly
0,3,0,0,0,0,1,0,121,145,0.09,0.04,0,0,0.02,0,normal
0,205,0,0,1,1,0.02,0.08,255,4,0.02,0.08,0,0,1,1,anomaly
0,3,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
0,59,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,20,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,4,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,18,255,1,0,0,0,0,0,normal
0,182,1,1,0,0,0.01,0.09,255,2,0.01,0.09,1,1,0,0,anomaly
0,3,0,0,0,0,1,0,255,253,0.99,0.01,0,0,0,0,anomaly
0,458,0.14,0,0.86,1,0,1,255,1,0,0.92,0.13,0,0.87,1,anomaly
0,2,0,0,1,0.91,0.5,1,75,59,0.25,0.07,0,0,0.91,0.97,anomaly
1,2,0,0,0,0,1,0,255,222,0.87,0.13,0,0,0.12,0,anomaly
1,1,0,0,0,0,1,0,173,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,210,0.82,0.02,0,0,0.04,0,anomaly
1,5,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,5,0,0,0,0,1,0,18,70,1,0,0,0,0,0,normal
0,405,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,3,0,0,0,0,1,0,196,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,57,255,1,0,0,0,0,0,normal
1,28,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,482,0.06,0,0.94,1,0,1,255,1,0,1,0.07,0,0.93,1,anomaly
1,4,0,0,0,0,1,0,61,255,1,0,0,0,0,0,normal
1,2,0,0,0,0,1,0,2,253,1,0,0,0.01,0,0,normal
0,271,0,0,1,1,0.06,0.06,255,15,0.06,0.06,0,0,1,1,anomaly
1,18,0,0,0,0,1,0,238,255,1,0,0,0,0,0,normal
0,228,0,0,1,1,0.07,0.07,255,15,0.06,0.07,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,5,5,1,0,0,0,0,0,anomaly
1,11,0,0,0,0,1,0,175,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,253,0.99,0.01,0,0,0,0,normal
0,226,0,0,1,1,0.06,0.05,255,14,0.05,0.06,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,41,41,0.98,0.05,0,0,0,0,anomaly
0,131,1,1,0,0,0.09,0.06,255,12,0.05,0.06,1,1,0,0,anomaly
1,4,0,0,0,0,1,0,4,225,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,185,75,0.41,0.08,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,163,0.64,0.02,0,0,0.02,0.02,anomaly
1,1,0,0,0,0,1,0,125,255,1,0,0,0,0,0,normal
1,8,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,252,0.99,0.01,0,0,0.02,0.02,anomaly
0,218,0,0,0,0,0.99,0.01,255,254,1,0.01,0,0,0,0,normal
0,414,0.18,0,0.79,1,0,1,255,1,0,0.94,0.15,0,0.83,1,anomaly
0,53,0.04,0.04,0.96,0.96,1,0,255,253,0.99,0.01,0.01,0.01,0.27,0.28,anomaly
0,1,0,0,0,0,1,0,3,3,1,0,0,0,0,0,anomaly
0,8,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,90,0.35,0.02,0.64,0.49,0.01,0.01,anomaly
0,296,0,0,1,1,0.07,0.05,255,20,0.08,0.05,0,0,1,1,anomaly
1,7,0,0,0,0,1,0,7,255,1,0,0,0,0,0,normal
0,153,0,0,0,0,0.99,0.01,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,204,168,0.6,0.01,0,0,0,0,normal
1,4,0,0,0.25,0,0.75,0.5,255,28,0.11,0.16,0,0,0.87,0,anomaly
0,185,0,0,1,1,0.01,0.07,255,1,0,0.07,0,0,1,1,anomaly
0,209,0,0,1,1,0.09,0.07,255,18,0.07,0.07,0,0,1,1,anomaly
0,511,0.07,0,0.93,1,0,1,255,1,0,1,0.08,0,0.92,1,anomaly
1,33,0,0,0,0,1,0,74,112,1,0,0,0,0,0,normal
0,37,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,511,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,7,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,107,0,0,0,0,1,0,201,129,0.64,0.01,0,0,0,0,normal
1,5,0,0,0,0,1,0,255,244,0.96,0.01,0,0,0.06,0.06,anomaly
0,197,0,0,1,1,0.08,0.06,255,15,0.06,0.07,0,0,1,1,anomaly
1,9,0,0,0,0,1,0,32,197,1,0,0,0,0,0.02,normal
0,4,0,0,0,0,1,0,255,253,0.99,0.01,0,0,0,0,anomaly
0,264,0,0,1,1,0.04,0.07,255,10,0.04,0.07,0,0,1,1,anomaly
1,20,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,131,1,1,0,0,0.04,0.09,255,5,0.02,0.09,1,1,0,0,anomaly
0,141,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,2,0,0,1,1,0.5,1,90,64,0.26,0.03,0,0,0.83,1,anomaly
1,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,70,0,0,0,0,1,0,255,236,0.93,0.01,0,0,0,0,normal
0,1,0,0,0,0,1,0,248,87,0.35,0.03,0,0,0.58,0,normal
1,2,0,0,0,0,1,0,255,124,0.49,0.15,0,0,0.5,0,anomaly
0,120,0,0,1,1,0.09,0.07,255,11,0.04,0.06,0,0,1,1,anomaly
0,256,0,0,1,1,0.05,0.06,255,12,0.05,0.06,0,0,1,1,anomaly
0,246,0,0,1,1,0.04,0.07,255,10,0.04,0.08,0,0,1,1,anomaly
0,275,0.15,0,0.83,1,0,1,255,1,0,0.91,0.17,0,0.75,1,anomaly
0,145,1,1,0,0,0.1,0.1,255,15,0.06,0.09,1,1,0,0,anomaly
0,1,0,0,0,0,1,0,126,216,0.83,0.02,0,0,0.09,0,normal
0,242,0,0,1,1,0.05,0.07,255,11,0.04,0.07,0,0,1,1,anomaly
0,250,0,0,1,1,0.02,0.07,255,4,0.02,0.07,0,0,1,1,anomaly
0,229,0,0,0,0,1,0,156,133,0.85,0.01,0,0,0,0,normal
0,1,0,0,0,0,1,0,236,232,0.98,0.01,0,0,0,0,normal
0,1,0,0,0,0,1,0,54,28,0.52,0.07,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,249,230,0.92,0.01,0,0,0.04,0,anomaly
0,279,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,3,0,0,0,0,1,0,255,35,0.14,0.16,0,0,0.84,0,anomaly
0,495,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,266,1,1,0,0,0.06,0.06,255,16,0.06,0.06,1,1,0,0,anomaly
0,5,0,0,0,0,1,0,255,253,0.99,0.01,0,0,0,0,anomaly
0,286,0,0,1,1,0.05,0.06,255,14,0.05,0.06,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,222,0.87,0.02,0.27,0.31,0.01,0,anomaly
0,1,0,0,0,0,1,0,255,235,0.92,0.02,0.33,0.36,0.09,0.05,anomaly
0,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,237,156,0.59,0.02,0,0,0.01,0.01,normal
0,1,0,0,0,0,1,0,1,117,1,0,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,11,0,0,0,0,1,0,146,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,14,115,1,0,0,0,0,0,normal
0,2,0,0,0,0,1,0,14,40,1,0,0,0,0,0,anomaly
1,10,0,0,0,0,1,0,39,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,anomaly
0,50,0.1,0.1,0.9,0.9,1,0,255,254,1,0.01,0.03,0.03,0.73,0.73,anomaly
1,30,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,30,1,1,0,0,0.5,0.07,255,75,0.29,0.02,0.97,1,0,0,anomaly
0,510,0,0,0,0,1,0,23,22,0.96,0.09,0,0,0,0,anomaly
0,1,1,1,0,0,1,0,156,85,0.33,0.02,1,1,0,0,anomaly
0,281,0,0,1,1,0.04,0.06,255,11,0.04,0.07,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,110,110,1,0,0,0,0,0,anomaly
0,242,0,0,1,1,0.06,0.07,255,15,0.06,0.06,0,0,1,1,anomaly
0,2,0,0,0,0,1,0,2,16,1,0,0,0.06,0,0,anomaly
0,1,0,0,0,0,1,0,255,168,0.66,0.02,0.49,0.48,0.01,0.01,anomaly
0,506,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,normal
0,104,0,0,0,0,0.02,0.96,255,7,0.03,0.92,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,3,0,0.06,1,0.82,0.33,1,47,64,0.26,0.06,0,0,0.83,1,anomaly
1,48,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
